qwen/qwen3-14b                 29259  1724  2045  0.00062    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [NextBit]
deepseek/deepseek-chat-v3.1    59443  1745  1697  0.00217    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
deepseek/deepseek-chat-v3.1    58033  1745  1828  0.00230    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
deepseek/deepseek-v3.1-terminus 59023  1745  1701  0.00217    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
deepseek/deepseek-v3.1-terminus 70777  1748  1703  0.00217    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [SiliconFlow]
qwen/qwen2.5-vl-72b-instruct   33221  1729  1116  0.00250    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Parasail]
qwen/qwen2.5-vl-72b-instruct   41120  1729  1361  0.00205    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Parasail]
minimax/minimax-m2             27214  1549  4000  0.00526    ✗      ✗     ✗      ✗      ✗       | ✗            ✗        ✗      | não   | ok | ✗ [Google]
minimax/minimax-m2             24329  1566  1977  0.00242    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Minimax]
minimax/minimax-m2.5           10751  1565  1802  0.00263    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Friendli]
minimax/minimax-m2.5           19374  1568  1646  0.00245    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Minimax]
qwen/qwen3-next-80b-a3b-instruct 11294  1723  2227  0.00260    ✓      ✗     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [DeepInfra]
qwen/qwen3-next-80b-a3b-instruct  9179  1723  2037  0.00331    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Novita]
minimax/minimax-01             53002  2238  1289  0.00187    ✓      ✗     ✗      ✗      ✓       | ✗            ✓        ✗      | não   | ok | ✓ [Minimax]
minimax/minimax-01             41546  2238  1115  0.00167    ✓      ✗     ✓      ✗      ✓       | ✗            ✓        ✗      | não   | ok | ✓ [Minimax]
meta/muse-glimmer-30b          12813  1582  2362  0.00331    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [DeepInfra]
meta/muse-glimmer-30b           7559  1583  2263  0.00295    ✓      ✗     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Phala]
qwen/qwen3.6-flash              9241  1590  1499  0.00198    ✓      ✗     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Alibaba]
qwen/qwen3.6-flash             11925  1590  1880  0.00241    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Alibaba]
deepseek/deepseek-chat-v3-0324 45605  1745  1336  0.00203    ✓      ✓     ✗      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [GMICloud]
deepseek/deepseek-chat-v3-0324 42244  1745  1244  0.00161    ✓      ✓     ✗      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [GMICloud]
stepfun/step-3.7-flash         41766  1763  4000  0.00495    ✗      ✗     ✗      ✗      ✗       | ✗            ✗        ✗      | não   | ok | ✗ [StepFun]
stepfun/step-3.7-flash         24373  1763  4000  0.00396    ✗      ✗     ✗      ✗      ✗       | ✗            ✗        ✗      | não   | ok | ✗ [DeepInfra]
openai/gpt-5.6-luna            12135  1523  1496  0.00218    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [OpenAI]
openai/gpt-5.6-luna            11925  1523  1599  0.00195    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [OpenAI]
openai/gpt-5.6-luna-pro        13390 12324  4725  0.00731    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [OpenAI]
openai/gpt-5.6-luna-pro        16664 12428  4829  0.00746    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [OpenAI]
meituan/longcat-2.0            45588  1741  1980  0.00290    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [AtlasCloud]
meituan/longcat-2.0            38642  1741  2075  0.00252    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [AtlasCloud]
minimax/minimax-m2-her          5900  1718   710  0.00137    ✓      ✓     ✗      ✗      ✓       | ✗            ✗        ✗      | não   | ** | ✓ [Minimax]
minimax/minimax-m2-her           923  1718    23  0.00054    ✗      ✗     ✗      ✗      ✗       | ✗            ✗        ✗      | não   | ok | ✗ [Minimax]
minimax/minimax-m2.1           24722  1568  2198  0.00575    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Minimax]
minimax/minimax-m2.1           21481  1568  2161  0.00530    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Minimax]
minimax/minimax-m2.7           38503  1568  1854  0.00189    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [GMICloud]
minimax/minimax-m2.7           41163  1568  2236  0.00198    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [GMICloud]
minimax/minimax-m3             23630  1690  1668  0.00099    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [GMICloud]
minimax/minimax-m3             21891  1690  1500  0.00076    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [GMICloud]
openai/gpt-5.4-nano            22969  1523  1797  0.00255    ✓      ✗     ✗      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [OpenAI]
openai/gpt-5.4-nano            11872  1523  1752  0.00249    ✓      ✗     ✗      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [OpenAI]
anthropic/claude-3-haiku       14601  1945  1428  0.00227    ✓      ✗     ✓      ✓      ✓       | ✗            ✗        ✗      | não   | ok | ✓ [Amazon Bedrock]
anthropic/claude-3-haiku       10362  1945  1356  0.00218    ✓      ✓     ✓      ✓      ✓       | ✗            ✗        ✗      | não   | ok | ✓ [Amazon Bedrock]
qwen/qwen3.5-35b-a3b           10068  1590  1602  0.00184    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Parasail]
qwen/qwen3.5-35b-a3b           20112  1590  1605  0.00325    ✓      ✗     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [AtlasCloud]
baidu/ernie-4.5-vl-424b-a47b   36080  1678  1546  0.00264    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
baidu/ernie-4.5-vl-424b-a47b   32669  1678  1308  0.00234    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Novita]
relace/relace-apply-3          ERRO {"error":{"message":"Provider returned error","code":400,"metadata":{"raw":"{\"error\":{\"message\":\"Expected <code>...</code> and <update>...</update> tags.\"
relace/relace-apply-3          ERRO {"error":{"message":"Provider returned error","code":400,"metadata":{"raw":"{\"error\":{\"message\":\"Expected <code>...</code> and <update>...</update> tags.\"
qwen/qwen3.7-plus              29251  1590  1602  0.00256    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Alibaba]
qwen/qwen3.7-plus              27482  1590  1523  0.00246    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Alibaba]
aion-labs/aion-3.0-mini        56307  1744  5565  0.00828    ✗      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [AionLabs]
aion-labs/aion-3.0-mini        32696  1744  3561  0.00541    ✗      ✗     ✗      ✗      ✗       | ✓            ✗        ✗      | não   | ok | ✓ [AionLabs]
perceptron/perceptron-mk1      51159  1584  2388  0.00382    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Perceptron]
perceptron/perceptron-mk1      44697  1584  2112  0.00341    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Perceptron]
google/gemini-3.1-flash-lite    4894  1576  1061  0.00199    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Google]
google/gemini-3.1-flash-lite    4139  1576  1010  0.00191    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Google]
mistralai/mistral-large-2512   13341  1675   936  0.00224    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✗ [Mistral]
mistralai/mistral-large-2512   12836  1675   921  0.00147    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✗ [Mistral]
openai/gpt-3.5-turbo            8129  1726  1018  0.00239    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [OpenAI]
openai/gpt-3.5-turbo            8999  1726  1053  0.00244    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [OpenAI]
qwen/qwen3.5-27b               45185  1590  1612  0.00435    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Phala]
qwen/qwen3.5-27b               18176  1590  1613  0.00283    ✓      ✗     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Alibaba]
qwen/qwen3.5-plus-02-15        29976  1590  1690  0.00305    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Alibaba]
qwen/qwen3.5-plus-02-15        33446  1590  1853  0.00330    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Alibaba]
openai/gpt-4.1-mini            11008  1524  1312  0.00271    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [OpenAI]
openai/gpt-4.1-mini            11183  1524  1455  0.00252    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [OpenAI]
aion-labs/aion-2.0             47427  1744  3705  0.00732    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [AionLabs]
aion-labs/aion-2.0             64928  1744  5500  0.00935    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [AionLabs]
deepseek/deepseek-v4-pro-0813  24239  1745  1758  0.00741    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [GMICloud]
deepseek/deepseek-v4-pro-0813  28035  1745  1791  0.00412    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Baidu]
z-ai/glm-4.7                   30676  1670  1485  0.00384    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
z-ai/glm-4.7                   19401  1670  1446  0.00354    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [AtlasCloud]
z-ai/glm-4.6                   13209  1674  1380  0.00313    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Venice]
z-ai/glm-4.6                   43041  1670  1473  0.00343    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Z.AI]
qwen/qwen3.5-plus-20260420     10778  1590  1817  0.00375    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Alibaba]
qwen/qwen3.5-plus-20260420     11127  1590  1798  0.00371    ✓      ✗     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Alibaba]
z-ai/glm-4.5v                  78795  1670  1502  0.00371    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
z-ai/glm-4.5v                  72611  1670  1626  0.00393    ✓      ✗     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Novita]
qwen/qwen3-235b-a22b           48318  1727  1648  0.00379    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Alibaba]
qwen/qwen3-235b-a22b           47333  1727  1608  0.00371    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Alibaba]
qwen/qwen3-vl-235b-a22b-instruct 47059  1723  2420  0.00296    ✓      ✗     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Alibaba]
qwen/qwen3-vl-235b-a22b-instruct 48528  1723  2136  0.00442    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Parasail]
deepseek/deepseek-v4-pro       31016  1745  1725  0.00675    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [DeepInfra]
deepseek/deepseek-v4-pro       23996  1745  1495  0.00431    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [DeepInfra]
z-ai/glm-5                     73866  1670  1319  0.00589    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Venice]
z-ai/glm-5                     61140  1670  1301  0.00291    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [DeepInfra]
qwen/qwen3.6-plus              29783  1590  1672  0.00378    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Alibaba]
qwen/qwen3.6-plus              29446  1590  1635  0.00370    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Alibaba]
bytedance-seed/seed-1.6        42008  1840  1740  0.00394    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Seed]
bytedance-seed/seed-1.6        37927  1840  1691  0.00384    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Seed]
bytedance-seed/seed-2.0-lite   24946  1792  2073  0.00459    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Seed]
bytedance-seed/seed-2.0-lite   19472  1792  1687  0.00382    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Seed]
qwen/qwen3.6-27b               49999  1590  1531  0.00354    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Chutes]
qwen/qwen3.6-27b               55051  1590  1606  0.00458    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Phala]
mistralai/devstral-2512         9591  1687  1512  0.00370    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Mistral]
mistralai/devstral-2512        10017  1687  1754  0.00418    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✗ [Mistral]
mistralai/mistral-medium-3     10311  1687  1752  0.00418    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✗ [Mistral]
mistralai/mistral-medium-3     10633  1687  1782  0.00424    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✗ [Mistral]
mistralai/mistral-medium-3.1   10719  1687  1713  0.00410    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Mistral]
mistralai/mistral-medium-3.1    9474  1687  1634  0.00394    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Mistral]
x-ai/grok-build-0.1            57632  1707  5807  0.01322    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [xAI]
x-ai/grok-build-0.1            65001  1707  6156  0.01269    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [xAI]
minimax/minimax-m1             18812  1973  1705  0.00454    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Minimax]
minimax/minimax-m1             15883  1973  1602  0.00431    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Minimax]
z-ai/glm-4.5                   34613  1670  1357  0.00399    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Z.AI]
z-ai/glm-4.5                   33894  1670  1349  0.00315    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Z.AI]
moonshotai/kimi-k2.5           47563  1886  2038  0.00688    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
moonshotai/kimi-k2.5           42667  1886  1993  0.00586    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
moonshotai/kimi-k2             86159  1886  4000  0.01028    ✗      ✗     ✗      ✗      ✗       | ✗            ✗        ✗      | não   | ok | ✗ [Novita]
moonshotai/kimi-k2             48648  1888  1857  0.00535    ✓      ✓     ✗      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
qwen/qwen3.5-122b-a10b         16660  1590  1462  0.00399    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [AtlasCloud]
qwen/qwen3.5-122b-a10b         10280  1590  1533  0.00360    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Alibaba]
amazon/nova-2-lite-v1           8220  1583  1799  0.00497    ✓      ✗     ✓      ✗      ✓       | ✓            ✗        ✗      | não   | ok | ✓ [Amazon Bedrock]
amazon/nova-2-lite-v1           6738  1583  1420  0.00402    ✓      ✗     ✓      ✗      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Amazon Bedrock]
google/gemini-2.5-flash         5495  1576  1150  0.00335    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Google]
google/gemini-2.5-flash         6947  1576  1477  0.00417    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Google]
google/gemini-3.5-flash-lite    4447  1576  1130  0.00330    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Google]
google/gemini-3.5-flash-lite    4734  1576  1039  0.00307    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✗      | não   | ok | ✓ [Google]
bytedance-seed/seed-2-1-turbo  28705  1792  2036  0.00599    ✓      ✓     ✓      ✗      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Seed]
bytedance-seed/seed-2-1-turbo  27428  1792  1935  0.00573    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Seed]
moonshotai/kimi-k2-0905        49286  1888  1949  0.00601    ✓      ✓     ✓      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
moonshotai/kimi-k2-0905        42094  1888  1662  0.00529    ✓      ✓     ✗      ✓      ✓       | ✓            ✓        ✓      | não   | ok | ✓ [Novita]
